postId	message
100488814000_10151032519054001	"Is ""Product 19"" discontinued? And if it is not, why is it so difficult to find?"
125472670805257_439427992743055	"Thanks, Delta, for the Biz Elite class upgrade on my TransAtlantic flight today. Much appreciated!"
151901268159778_488639361152632	Any idea when the mobile banking app will allow customers to snap photos of checks to deposit them? I heard it is on the horizon. Any updates to share? Thanks!
159616034235_10150658683334236	DISLIKE!!   How can you treat your women employees and other employees the way you do!
179590995428478_398827106838198	I Love My Bank Of America. But like where is the mobile check deposit app
260431051694_10150797784996695	where in the usa can I find starbucks refreshers?? is like impossible to find them.
78143372410_10151067165547411	Where does Safeway stand on Prop 37?  I searched the main website and didn't find anything.
78143372410_10151098488702411	"Shopping at Tom Thumb is a delight as it is clean, the employees friendly and professional, they have great prices, organic food and gas rewards! What more could you want? Oh, and they have great Sushi, my daughter loves Sushi."
179590995428478_420711197983122	"Dear Bank of America,""Please try again later"" doesn't cut it when you suddenly cut off a key online banking service like making transfers.  How MUCH later?"
260431051694_10151064972831695	"Hey PepsiCo, is there any shot you could help me out? I talked to a rep for my local bottler & they said my specific area is never getting 12 packs of Mtn Dew Game Fuel again, not for this promotion or for any other promotion. Is that true? My zip code is 95327 by the way."
63445693036_10150804098038037	"A good place to go. A great place to shop. A customer forever. Thanks Macy's for the Thanksgiving Day Parade, the 4th of July fireworks Extravaganza, Santaland and all the other special events. ''NOBODY DOES IT LIKE MACY'S''"
6806028948_10151082260503949	"I asked today if I could get on an earlier flight as my friends were on it, you told me no unless I wanted to pay a $354 difference, which btw is more than the full price of your competitors ! but then when I go to get my flight its sold out and you want people to give up there seats.....well it wont be me ! what happened to the good ole days when there was room on a earlier flight you said no problem....btw the other flight was only 50% full when I called !"
167890209688_10151399835059689	This bank will hopefully be next on the FDIC chopping block...worst customer service and worst fraud protection...SunBust time to go
6185812851_10151063982362852	Get ready for American Express UNSTAGED w/ The Killers. Download an exclusive remix of 'Runaways' on iTunes for free: http://idj.to/UOE7Qw
7003656077_10151090110016078	finally new the new seats on first class to central america flights! and they are already broken and dont work at all...:/
117497138610_10151128685778611	Very upset with how walgreens has handled my prescriptions the past two days. Looks like they will not receive my business nor any of my family or friends. I used to rely and love walgreens and have had nothing but problems.
92979593115_10150656770443116	Thank you for listening and giving back the regular ads. It is nice to know tht CVS listens to their loyal customers. WOuld have loved last weeks sale but I am glad to have a reason to come back to CVS:)
110455108974424_420994721253793	do you have to have a grown up with you in order to buy or sell a game at game stop
8103318119_10150713232373120	I go to target four or five times a week and spend up to eight hours a day there every time!
92979593115_10150532870443116	"Sadly, CVS is the worst pharmacy I have ever been too.  Especially the location on paramount in Lakewood California.  I was forced to return after the express script and Walgreens mess.  The customer service in the pharmacy is merely a myth.  I don't think anyone there knows what it means.  To top it off they dispensed the wrong medication to my 7 year old and skipped one all together.  As always no call no communication what so ever.  There is no excuse for this kind of mistake.  This is chronic problem for this place.  I hope they don't kill someone someday."
12699262021_10151130192672022	"Just want everyone to know how great Best Buy is... I sent corporate headquarters an email this morning to ask about my Best Buy gift cards. Within the hour, not only did I receive a reply from the executive office, they offered me a free gift card just for my inquiry!  Best Buy is tops!!!"
179590995428478_423912434329665	"Ok, I would just like to say that BANK OF AMERICA is the worst bank there is on planet earth.  You have the worst customer service, the most lawsuits against you and do nothing but cause problems for your customers!  you steal from customers. dont lie and say you dont, but what im really pissed off about right now is.  you send me a new debit card which took 9 days to get here, and send me a new pin with it, the new pin doesnt work, why cant you people get anything right? how hard is your job???  so NOW i cant access my money or pay a bill that i need to pay, thank you for nothing, i cant wait until your bank gets shut down.  WELLS FARGO HERE I COME"
125472670805257_449700641715790	"Dear Delta:  Had the ABSOLUTE worst flight experience in my life with you from Portland to MSP.  you actually call that a 'seat?  I couldn't even sit in my chair straight, without my legs spread like some kind of call girl!  you and your planes fail.  NEVER NEVER flying you again.  I'd rather make a connection in Tiujana and drink the water in mexico, then to ever fly you again.   Your planes fail, your good pilots seem to have been either fired or defected to Southwest (which beats you in competence, price and comfort).  I could have dealt with all that, but the fact that I had some 300lb guy in front of me that kept slamming his chair into my knees for the full 3 hours?  No, never flying in what you claim to call a 'plane' again."
