postId	message	Appreciation	Complaint	Feedback
126016648090_10150591381878091	"So, I bought these Banquet Sausage pieces at Walmart. But looking on ur website I find nothing about them.  Are they new?  Do u every have coupons available for them. Great for pizza's, spaghetti, breakfast burritos and omelets."	0	0	1
129945096760_10151088272096761	If it was people you knew that were being murdered would stand by what you are doing. It is wrong for you to file an amicus brief on Shell's case. Whatever you are gaining is it worth human lives.	0	1	0
163478290365055_467861043260110	"Devin Mclean was fired for doing the right thing and saying a man's life.   with my wallet and money, i now fire your company for doing this to a outstanding man .................  time to shop somewhere else for now on ............"	0	1	0
179590995428478_335802496473993	They are HORRIBLE!  I have to cash my disability check there each month bec that is the bank it comes from and i don't have an account and they charge me $6 for a lousy $300 check!  They are the pits!	0	1	0
199504650087085_324114700959412	GREAT JOB!!!! NOT! Thank you so much for ripping off service members! Just remember who fights for your rights to charge out the A#$ for us to ship our pets! Thanks to you thousands of animals are going to be left behind in forigen countries to die.....:( I hope the military cuts all ties with you and then you can come crawling back because you lost half of your income then we can all laugh in your faces!!	0	1	0
199504650087085_341342032570012	For United Explorer card holders how long does it take for miles to post to your account? My first statement cut 10 days ago and nothing. Going to give it a few more days before I bug Chase about it.	0	0	1
6806028948_10151276225433949	"Dear Southwest,  Support what endeavors you choose as is your right.  If people don't like it, they can give their business to someone else.  Signed, A person who is sick of people trying to tell you what to do."	0	0	1
8103318119_10151131472088120	"Disappointed that Target couldn't extend this a little longer.  School just started!  Happy for the winners, but there could have been a lot more schools in need that could have benefited if the  voting went on a little longer."	0	1	0
8103318119_10151180167463120	"Hey target I need something to make my bread slightly crispier. I have been using the microwave, but it doesn't make it how I want it to. Is there anything at your store that can help me out here?"	0	0	1
110455108974424_492131207473477	Hey i pre-ordered my Call of duty Black Ops 2 and it was just after post promo was over so i would get in for nuketown. but i was never told about a promo code. anyway i can get ahold of it? and still get nuketown and such?	0	0	1
151901268159778_397740503575852	It is a complete shame that Ally Bank does not live up to it's commercials.  I was very satisfied with them until I found out they have some of the same petty rules that all banks have.  They just disguise them better.  I am very dissappointed Ally.	0	1	0
117497138610_10151046328163611	"Did you see the news? We've got exciting events with Walgreens, Kendra Scott Jewelry, Four Hands Home, UFCU and Microsoft Store in The Domain!  And don't forget about our horse ride on September 29 - yee haw! Click the link below so you don't miss a beat:  http://austin.info-komen.org/site/MessageViewer?em_id=33062.0&dlv_id=42073"	1	0	0
12699262021_10150554911622022	wow... surprise.... It's been one week since I called about itunes gift cards that don't work (for my daughters birthday) and OMG i was supposed to hear from Best Buy media department (according to them 24-72 hours) about fixing them and surprise... No call from anyone.. THANK YOU BEST BUY what a shitful company!!!!	0	1	0
77978885595_207389489391283	"Just a warning. At the Petsmart located in Houston, on Shepherd @w. alabama, I purchased a 2 pack of those little halloween themed dog bisquits.     I found a piece of metal in it. To be fair, I only found one, but please keep an eye out if you also purchase the halloween themed bisquits"	0	1	0
7003656077_10151066200491078	"AA- you have the worst service ever! Rude, disappearing insolent agents at STL. My luggage went on a plane without me. Forced to get basic necessities in St. Louis & lost wages due to the excessive delays & cancellations.   October 2 near Woodson Terrace, MO via mobile Just arrived from LAX...connecting flight to NY cancelled - stuck in St Louis for hours.& hours :((  Spent last night in a St. Louis hotel & now I'm back at the airport. Same scenario - earlier flight to NY cancelled, next one delayed....I'm losing patience :-( October 3 at 2:17pm via mobile"	0	1	0
92979593115_10150558156783116	"Who else has had a problem with(on more than one occasion) using the send to card option, then once you get to the store it doesn't show up. This happened to me again last night with a coupon that expires on the 31, the store doesn't honor it since it didn't show up on my card. So, needless to say I went across the street to Walgreens for my purchase. And will continue to do so. Thanks CVS."	0	1	0
6806028948_10151170072783949	"Will everybody PLEASE CALM DOWN!! Yes, we were charged twice. Yes, we sat on hold for 2.5 hours to fix the problem. But we put the phone on speaker, took turns listening for a representative, and everything was corrected right away. And vacation is on! It's partially YOUR FAULT if you have 10 pending charges...why would you keep trying of it didn't work the first or second time?!? SWA rox. I am a customer for life."	1	0	0
77978885595_10151320972345596	"did you know that Waggin' Train Dog Treats has been killing our pets? my mother's puppy kuroi just passed away today from consuming just two of their poison chicken jerky treats.. not only this sweet puppy, but 500 others have died or is currently sick from this company.. i've also seen that beggon strips and a few other brands that are from purina have been killing our pets. can you please pass the word on to remove this poison from all the shelves that are selling dog treats and dog food that are from china? thanks.. a concerned dog owner."	0	1	0
125472670805257_474553789230475	"This Friday I had the pleasure of meeting a couple I think you should know about. I was in Laguardia waiting for a connecting flight to Portland Maine. They had been stranded since the day before because their flight was cancelled. They were trying to get on the standby list for my flight. I believe they said they were coming to Maine to await the birth of their grandchild. After many delays, my flight was cancelled as were many others. The only other Portland flight was at 10:30 that night and it was booked solid. This couple heard me talking about my son being sick and I really needed to get home because his  9th birthday was the next day. I ended up booking a flight to Boston as  did they. They got an earlier flight. When they were about to board, they saw me still waiting and offered to give up their seats so I could get home to my kids. Luckily I was on the standby list and got on the same plane. After arriving in Boston, I ran into them again and they offered to drive me to Portland in their rental so I wouldn't have to wait for the bus. I took the bus but thought that it was so nice of them to offer. I don't recall their names, but the last name started with S and they were on the same NYC to Boston flight as me so you guys could probably figure it out. You should give them free tickets or something. It was really nice to see strangers that actually care. It gives me hope for the human race."	0	0	1
